id_cliente,nome,idade,sexo,cor,casado,qt_filhos,cidade,renda,qt_carros,qt_cart_cred,casa_propria,credit_score,endivid,trabalha,Conta Corrente Plus,Cart�o Platinum,Seguro Residencial,Cr�dito Pessoal Flex,Investimento Renda Fixa
228,Fernando Oliveira,24,M,Parda,Não,2,Brasília,47290,1,3,Sim,393,4762,Não,0,0,1,1,1
229,Luiz Alves,57,M,Indígena,Não,4,São Paulo,111892,3,3,Sim,506,55742,Não,1,0,1,0,1
230,Paulo Souza,59,M,Branca,Sim,0,Curitiba,229418,2,5,Não,715,76818,Sim,1,0,1,1,1
231,Beatriz Rodrigues,32,F,Indígena,Sim,3,Recife,22438,2,1,Não,818,1744,Sim,1,0,1,1,0
232,Carolina Alves,54,F,Amarela,Sim,2,Fortaleza,261550,0,3,Sim,564,8854,Não,1,0,0,1,1
233,Laura Costa,18,F,Preta,Sim,2,Rio de Janeiro,229154,2,0,Sim,787,41139,Não,1,1,1,0,0
234,Fernando Souza,33,M,Parda,Não,1,Porto Alegre,126308,1,4,Não,459,51048,Sim,1,1,0,0,1
235,Fernando Ferreira,57,M,Preta,Não,4,Curitiba,277323,1,4,Não,707,58220,Sim,1,0,0,1,1
236,Juliana Pereira,80,F,Branca,Não,2,São Paulo,26197,1,3,Sim,633,5924,Não,1,1,1,0,1
237,Fernando Alves,31,M,Amarela,Não,2,Recife,166606,3,1,Sim,534,13090,Não,0,0,0,1,0
238,Fernando Silva,29,M,Amarela,Não,1,Brasília,299960,2,3,Não,556,147361,Sim,1,1,1,0,0
239,Fernando Ferreira,34,M,Preta,Não,4,Brasília,155116,2,0,Não,424,46018,Sim,1,0,0,0,1
240,Laura Pereira,67,F,Amarela,Sim,3,Goiânia,170220,3,5,Sim,471,83962,Não,1,0,1,0,1
241,Patrícia Ferreira,38,F,Preta,Não,4,Recife,162212,3,2,Não,723,21930,Sim,0,1,0,1,0
242,Miguel Oliveira,43,M,Branca,Sim,0,Fortaleza,48220,0,3,Sim,406,8600,Sim,1,0,1,1,0
243,Juliana Oliveira,51,F,Parda,Sim,0,Salvador,190499,3,3,Não,755,17709,Sim,1,1,0,0,1
244,Beatriz Pereira,52,F,Parda,Sim,3,Curitiba,211775,3,2,Sim,610,1383,Sim,1,0,1,1,1
245,Carolina Rodrigues,18,F,Amarela,Não,4,Porto Alegre,23784,2,1,Não,747,6467,Sim,1,0,0,1,0
246,Patrícia Costa,66,F,Indígena,Não,2,Brasília,160940,3,1,Sim,486,17907,Não,1,1,1,0,1
247,Maria Oliveira,21,F,Indígena,Sim,1,Rio de Janeiro,167909,2,1,Não,308,30514,Sim,1,1,0,1,0
248,Carolina Silva,39,F,Branca,Sim,0,Curitiba,225742,0,4,Não,485,25191,Não,0,0,1,0,1
249,Patrícia Silva,30,F,Amarela,Sim,4,Porto Alegre,267896,3,5,Não,630,41579,Sim,1,1,1,1,1
250,Maria Souza,80,F,Branca,Sim,3,Salvador,27899,1,2,Sim,705,12929,Sim,1,1,0,1,0
251,Ana Souza,28,F,Amarela,Sim,4,Salvador,51484,0,2,Sim,849,3519,Sim,1,1,1,0,0
252,Patrícia Silva,62,F,Amarela,Não,1,Curitiba,40703,3,5,Não,601,17784,Não,1,1,0,0,1
253,Pedro Costa,27,M,Amarela,Não,2,Brasília,212472,3,0,Não,489,2453,Não,1,1,0,0,0
254,Patrícia Costa,61,F,Amarela,Sim,4,Curitiba,189135,3,5,Não,413,12616,Sim,1,0,1,1,1
255,Pedro Silva,54,M,Amarela,Não,4,Goiânia,154185,0,2,Sim,372,1715,Sim,1,0,0,0,1
256,Laura Alves,70,F,Preta,Sim,4,Curitiba,297359,0,5,Sim,611,20430,Sim,0,1,0,1,1
257,Eduardo Oliveira,53,M,Indígena,Não,0,Goiânia,207675,3,5,Não,406,21864,Sim,1,1,0,0,1
258,Beatriz Costa,38,F,Preta,Não,3,Salvador,146207,1,3,Não,668,59297,Não,0,1,1,1,1
259,Antônio Silva,37,M,Parda,Sim,2,São Paulo,164681,1,0,Sim,771,46616,Sim,1,1,1,1,0
260,Eduardo Alves,54,M,Parda,Sim,2,Fortaleza,110650,3,5,Sim,607,2449,Não,1,1,0,1,0
261,Ana Souza,65,F,Indígena,Sim,3,São Paulo,179794,0,2,Sim,634,65850,Sim,1,0,0,0,0
262,Miguel Alves,36,M,Amarela,Sim,1,Salvador,63277,3,4,Sim,708,8603,Sim,1,0,0,0,0
263,Fernando Alves,59,M,Indígena,Sim,4,Goiânia,294856,1,1,Sim,572,112739,Não,1,1,1,0,1
264,Paulo Ferreira,56,M,Branca,Não,1,Salvador,251845,1,3,Sim,539,26173,Não,1,0,1,0,1
265,Antônio Silva,39,M,Branca,Não,3,Fortaleza,31926,2,1,Sim,508,8952,Não,1,0,0,0,0
266,Fernanda Costa,20,F,Preta,Sim,0,Curitiba,125222,2,0,Não,308,4364,Não,1,0,0,1,1
267,Amanda Souza,80,F,Amarela,Sim,2,Fortaleza,298690,0,1,Sim,812,120058,Sim,1,0,1,1,0
268,Paulo Ferreira,40,M,Preta,Sim,4,Curitiba,52510,2,3,Sim,586,7391,Sim,1,0,1,0,0
269,Luiz Souza,54,M,Parda,Não,2,Goiânia,192640,3,4,Sim,511,85520,Sim,1,0,1,1,0
270,Luiz Oliveira,59,M,Indígena,Sim,2,Rio de Janeiro,299425,0,1,Não,449,7728,Não,0,1,0,0,0
271,Juliana Souza,24,F,Parda,Sim,0,Goiânia,159912,1,4,Sim,536,3418,Não,1,0,1,0,0
272,Juliana Alves,49,F,Amarela,Sim,1,Porto Alegre,138632,0,3,Sim,576,54138,Sim,1,0,0,1,0
273,Fernanda Pereira,62,F,Preta,Não,1,Recife,232266,0,4,Não,620,51662,Sim,1,1,0,1,0
274,Maria Costa,42,F,Indígena,Sim,1,Curitiba,250452,3,2,Não,772,21821,Não,1,0,0,0,1
275,Ana Costa,25,F,Parda,Sim,3,Recife,189586,3,0,Sim,764,77373,Sim,0,1,1,0,0
276,Pedro Santos,25,M,Amarela,Não,0,Brasília,221372,1,3,Não,344,100697,Sim,0,1,0,1,0
277,João Alves,37,M,Preta,Não,2,Belo Horizonte,81632,1,1,Sim,559,800,Não,1,0,0,0,0
278,Eduardo Pereira,47,M,Amarela,Não,0,Goiânia,23446,1,4,Não,512,801,Sim,1,0,1,0,0
279,Beatriz Santos,21,F,Branca,Não,1,Belo Horizonte,169097,1,3,Não,336,12206,Não,1,0,0,0,0
280,Antônio Pereira,26,M,Branca,Não,2,Brasília,236928,1,5,Sim,359,14326,Sim,1,0,0,0,1
281,Camila Costa,54,F,Indígena,Não,1,Goiânia,280254,3,3,Sim,538,76149,Sim,1,1,0,1,0
282,Amanda Silva,39,F,Preta,Sim,0,Porto Alegre,167653,2,0,Não,607,66412,Não,1,1,0,1,0
283,Carlos Souza,39,M,Preta,Não,3,São Paulo,91174,3,1,Não,849,21961,Não,1,1,0,0,0
284,Laura Costa,19,F,Parda,Não,2,Rio de Janeiro,98278,2,0,Não,684,41059,Sim,1,1,0,0,0
285,Maria Rodrigues,44,F,Branca,Não,1,Salvador,256929,2,1,Não,479,14710,Não,1,0,0,0,1
286,Laura Oliveira,30,F,Preta,Não,4,Curitiba,191619,1,0,Sim,510,94970,Sim,1,0,1,1,0
287,Paulo Pereira,74,M,Branca,Sim,4,Curitiba,31786,2,5,Sim,628,3285,Sim,1,0,0,0,1
288,Antônio Santos,18,M,Indígena,Sim,1,Brasília,203667,2,2,Sim,590,75246,Sim,1,1,0,0,1
289,Fernando Silva,24,M,Amarela,Sim,0,Recife,225477,1,5,Não,664,40952,Não,0,0,0,1,0
290,Fernanda Oliveira,23,F,Amarela,Sim,3,Curitiba,264001,3,1,Sim,447,67646,Não,1,0,0,0,0
291,Carolina Silva,22,F,Amarela,Sim,2,Fortaleza,261823,1,2,Não,430,66577,Sim,1,0,1,0,1
292,Laura Pereira,43,F,Indígena,Não,1,Goiânia,147764,1,3,Não,367,44658,Sim,0,0,0,0,0
293,Carlos Santos,65,M,Indígena,Não,0,Goiânia,262697,2,4,Sim,755,46182,Não,0,1,1,0,0
294,Beatriz Pereira,59,F,Branca,Sim,1,Belo Horizonte,20096,1,5,Sim,763,8704,Não,1,0,1,0,1
295,Amanda Ferreira,23,F,Indígena,Sim,4,Brasília,231915,1,2,Sim,678,71943,Sim,1,1,0,1,1
296,Miguel Alves,62,M,Indígena,Não,2,Recife,232878,3,3,Sim,477,62242,Sim,1,1,0,0,1
297,Carlos Silva,22,M,Branca,Sim,3,Recife,91185,0,1,Não,766,45573,Não,1,0,0,0,0
298,Carlos Alves,56,M,Branca,Não,1,Brasília,161164,3,4,Não,334,4963,Não,1,1,0,0,1
299,Carolina Costa,23,F,Indígena,Sim,1,Fortaleza,60937,2,4,Sim,651,17531,Sim,1,0,1,0,0
300,Camila Oliveira,20,F,Indígena,Não,4,Curitiba,52200,3,4,Sim,352,21506,Não,0,0,1,1,0
301,Camila Oliveira,57,F,Preta,Não,2,São Paulo,78484,1,4,Sim,757,24233,Sim,1,0,1,0,0
302,Ana Oliveira,56,F,Parda,Não,3,Recife,144752,3,5,Sim,515,45229,Sim,1,0,1,1,1
303,Carolina Costa,32,F,Amarela,Não,3,Curitiba,96100,3,0,Não,759,25035,Não,0,0,1,0,0
304,Fernanda Rodrigues,39,F,Preta,Não,0,Curitiba,225077,3,5,Sim,499,68151,Não,1,0,1,1,1
305,João Alves,24,M,Indígena,Sim,3,Salvador,135037,2,2,Sim,334,3106,Sim,1,0,0,1,0
306,Pedro Santos,72,M,Indígena,Sim,3,Goiânia,116871,0,5,Sim,559,19304,Não,1,1,1,0,0
307,Camila Oliveira,67,F,Branca,Não,0,Recife,223733,2,0,Não,571,23321,Não,1,0,0,1,1
308,Carlos Costa,67,M,Amarela,Sim,4,Rio de Janeiro,251515,2,0,Sim,374,9229,Não,1,1,1,0,1
309,Luiz Rodrigues,27,M,Preta,Não,4,São Paulo,290209,3,3,Não,713,18376,Sim,1,0,0,1,0
310,Beatriz Rodrigues,43,F,Branca,Sim,2,Brasília,198290,0,3,Não,507,23149,Sim,0,0,0,1,1
311,Carolina Santos,74,F,Amarela,Sim,1,São Paulo,121236,0,5,Sim,800,25478,Sim,1,0,1,0,0
312,João Ferreira,21,M,Preta,Sim,3,Rio de Janeiro,130980,3,5,Sim,538,60608,Sim,1,1,0,0,0
313,Miguel Oliveira,18,M,Parda,Sim,2,Rio de Janeiro,259172,1,4,Sim,408,14965,Não,1,1,1,1,1
314,Beatriz Santos,80,F,Indígena,Sim,2,Porto Alegre,43900,1,2,Sim,423,8974,Sim,1,1,1,1,1
315,Carlos Santos,68,M,Indígena,Não,1,São Paulo,275311,0,0,Sim,483,23367,Não,1,0,0,0,1
316,Laura Pereira,44,F,Parda,Sim,4,São Paulo,114372,3,4,Sim,608,22796,Não,1,1,1,1,1
317,Laura Costa,32,F,Amarela,Sim,2,São Paulo,121564,0,1,Não,809,11555,Sim,1,1,0,1,1
318,Fernanda Pereira,20,F,Branca,Sim,4,Belo Horizonte,102861,0,3,Sim,372,15420,Não,1,1,1,0,1
319,Paulo Souza,24,M,Parda,Não,1,Recife,135690,0,3,Não,355,57129,Sim,1,0,1,1,0
320,Paulo Rodrigues,30,M,Preta,Sim,0,Goiânia,51274,2,1,Sim,776,15026,Não,1,1,0,0,0
321,Eduardo Costa,72,M,Parda,Sim,3,Brasília,276488,1,4,Não,773,73182,Sim,1,0,0,1,1
322,Eduardo Silva,44,M,Branca,Sim,3,Brasília,37626,3,4,Não,790,3211,Não,1,1,0,0,0
323,Carlos Ferreira,36,M,Parda,Sim,0,Fortaleza,179822,1,5,Não,324,59616,Não,1,0,0,0,1
324,Maria Santos,42,F,Preta,Sim,2,Recife,161447,1,5,Sim,643,7184,Não,0,1,1,0,1
325,Ricardo Santos,53,M,Parda,Sim,2,Porto Alegre,79536,3,5,Sim,530,21001,Não,0,0,1,1,0
326,Carolina Costa,51,F,Branca,Não,4,Brasília,173230,3,4,Não,367,24687,Não,1,1,1,0,1
327,Antônio Santos,62,M,Parda,Não,1,Porto Alegre,292990,0,2,Não,435,124231,Não,1,0,1,1,1
328,Ricardo Ferreira,44,M,Indígena,Não,2,Fortaleza,297959,3,3,Não,435,80345,Sim,1,1,0,1,0
329,Paulo Rodrigues,47,M,Parda,Sim,4,Curitiba,115567,1,5,Sim,465,15591,Sim,1,1,1,1,1
330,Paulo Ferreira,27,M,Preta,Não,4,Belo Horizonte,299782,2,0,Sim,714,130919,Sim,0,0,1,0,0
331,Camila Pereira,75,F,Preta,Sim,4,Fortaleza,197568,0,5,Não,341,18274,Sim,1,1,0,0,1
332,Eduardo Souza,55,M,Indígena,Sim,2,Porto Alegre,31821,0,4,Não,389,8385,Não,1,1,0,0,0
333,Amanda Oliveira,63,F,Amarela,Não,3,Salvador,26391,2,2,Não,615,7300,Sim,1,0,0,1,0
334,Luiz Alves,26,M,Indígena,Sim,1,Porto Alegre,178980,3,4,Não,367,77421,Não,1,1,0,0,0
335,Miguel Oliveira,71,M,Amarela,Não,4,Fortaleza,42142,2,4,Não,805,18326,Não,1,0,1,1,0
336,Ana Rodrigues,44,F,Parda,Não,1,São Paulo,82576,2,3,Sim,670,38080,Não,1,0,0,1,0
337,Paulo Costa,64,M,Indígena,Sim,2,Belo Horizonte,50676,1,2,Não,438,11710,Sim,1,1,0,0,1
338,Laura Santos,50,F,Parda,Sim,0,Goiânia,107627,2,2,Não,577,44921,Não,1,0,0,1,1
339,Carolina Alves,39,F,Parda,Sim,1,Belo Horizonte,283917,1,1,Sim,727,120715,Sim,1,1,1,1,0
340,Fernando Gomes,51,M,Preta,Sim,2,São Paulo,82178,1,1,Sim,532,20147,Sim,1,0,1,0,1
341,Fernando Alves,20,M,Parda,Sim,0,Brasília,51072,3,0,Não,344,2170,Não,1,0,0,0,0
342,Carlos Ferreira,19,M,Branca,Sim,2,Goiânia,202366,2,1,Sim,817,74741,Sim,1,0,1,1,1
343,Juliana Costa,18,F,Branca,Sim,4,Fortaleza,212132,1,3,Sim,485,46507,Não,1,1,1,0,1
344,Ana Costa,26,F,Amarela,Não,2,Brasília,41290,0,2,Não,418,12608,Não,1,0,0,0,0
345,Camila Alves,30,F,Branca,Não,2,Belo Horizonte,26703,3,5,Sim,705,7177,Sim,1,0,0,0,0
346,Pedro Ferreira,80,M,Parda,Não,1,Goiânia,231963,0,1,Não,811,36505,Não,1,0,0,1,0
347,Carolina Costa,35,F,Parda,Não,0,Rio de Janeiro,151433,3,3,Sim,437,3895,Sim,1,0,1,1,1
348,Juliana Rodrigues,57,F,Indígena,Sim,0,Brasília,278048,3,1,Não,809,128516,Não,1,0,0,1,0
349,Ana Alves,46,F,Preta,Não,3,Fortaleza,38864,0,1,Não,468,16104,Não,1,0,0,1,0
350,Carolina Costa,72,F,Parda,Sim,3,Curitiba,279360,3,4,Não,591,84012,Sim,1,1,0,1,0
351,Paulo Alves,24,M,Amarela,Não,2,Recife,204166,0,5,Sim,553,30752,Não,1,0,1,1,1
352,Ricardo Ferreira,20,M,Amarela,Não,4,Brasília,240815,2,0,Não,322,41486,Não,1,1,1,0,0
353,Paulo Pereira,50,M,Preta,Sim,4,Curitiba,210491,3,1,Não,377,70232,Sim,1,1,0,0,1
354,Eduardo Santos,55,M,Preta,Não,0,Goiânia,298430,3,3,Sim,655,20096,Não,1,1,0,1,1
355,Fernanda Costa,47,F,Indígena,Sim,0,Brasília,117800,3,1,Não,574,41807,Não,0,0,1,1,1
356,Carlos Rodrigues,72,M,Amarela,Não,2,Rio de Janeiro,126723,3,2,Não,464,16806,Sim,1,1,1,1,0
357,Carolina Costa,45,F,Amarela,Sim,1,Belo Horizonte,162979,1,0,Não,584,72182,Sim,1,1,0,0,1
358,Paulo Gomes,37,M,Branca,Não,2,Rio de Janeiro,228087,1,1,Sim,812,15812,Não,1,1,1,0,1
359,Patrícia Alves,31,F,Parda,Sim,1,Porto Alegre,163941,3,3,Não,357,64272,Não,1,1,0,0,1
360,Juliana Ferreira,48,F,Preta,Não,0,Goiânia,38250,0,5,Sim,559,18111,Não,1,0,1,0,1
361,Fernando Alves,18,M,Amarela,Não,2,Rio de Janeiro,143449,2,1,Sim,749,41573,Não,1,1,1,0,0
362,Beatriz Alves,74,F,Branca,Sim,2,Brasília,54795,2,3,Não,764,22780,Sim,1,0,1,1,0
363,Luiz Souza,58,M,Preta,Não,4,Rio de Janeiro,78105,1,1,Sim,720,20932,Não,1,0,1,0,0
364,Patrícia Santos,44,F,Preta,Sim,3,Recife,137695,0,0,Sim,391,60610,Sim,1,0,1,0,1
365,Pedro Ferreira,28,M,Indígena,Sim,0,Brasília,248148,3,5,Não,421,29423,Sim,1,0,0,1,0
366,Luiz Souza,56,M,Parda,Não,1,Recife,114565,3,1,Sim,597,17157,Sim,1,0,1,0,1
367,Fernando Oliveira,73,M,Preta,Não,1,Recife,241926,2,0,Sim,360,6830,Não,0,1,1,0,0
368,João Rodrigues,50,M,Indígena,Não,2,Recife,214459,1,4,Sim,483,34116,Sim,1,0,0,1,1
369,Juliana Rodrigues,25,F,Preta,Sim,1,Fortaleza,167325,2,3,Não,569,80338,Não,1,1,1,0,0
370,Ricardo Pereira,21,M,Parda,Sim,0,Porto Alegre,116018,0,3,Não,467,46265,Não,1,0,0,1,1
371,Carolina Pereira,25,F,Parda,Sim,2,Rio de Janeiro,126815,2,1,Sim,820,53908,Não,1,0,1,0,1
372,Luiz Santos,33,M,Amarela,Sim,2,São Paulo,169045,0,3,Não,408,42406,Sim,1,1,0,0,0
373,Fernanda Silva,39,F,Branca,Não,2,Goiânia,87801,1,0,Não,630,3639,Sim,1,0,1,1,0
374,Ana Silva,72,F,Parda,Sim,3,Recife,169388,1,0,Não,802,56670,Não,0,0,0,1,1
375,Fernando Pereira,74,M,Amarela,Não,2,Goiânia,241810,0,3,Não,490,56899,Não,1,1,0,0,1
376,Fernando Costa,58,M,Indígena,Sim,2,Fortaleza,249300,0,3,Não,452,16749,Não,0,1,0,1,1
377,Ricardo Santos,50,M,Amarela,Não,0,Fortaleza,152844,2,2,Sim,815,2132,Sim,1,1,0,0,1
378,Camila Ferreira,55,F,Amarela,Não,4,Curitiba,198957,1,1,Sim,380,97914,Não,0,1,1,1,1
379,Fernando Pereira,62,M,Amarela,Não,2,Goiânia,209125,3,2,Sim,428,17709,Sim,1,0,0,1,1
380,Juliana Souza,45,F,Indígena,Sim,0,Curitiba,262968,1,3,Não,322,30528,Sim,0,0,0,0,1
381,Fernanda Souza,30,F,Preta,Não,0,Salvador,24128,0,5,Não,725,8121,Não,1,0,0,0,0
382,Patrícia Silva,51,F,Branca,Não,4,Salvador,53297,2,5,Não,784,3831,Não,1,0,0,1,1
383,Fernando Ferreira,46,M,Parda,Sim,4,Salvador,265611,1,2,Não,726,94438,Não,1,0,0,1,0
384,Juliana Oliveira,30,F,Parda,Não,0,Recife,278854,2,1,Sim,348,4752,Não,0,1,1,0,0
385,Pedro Ferreira,45,M,Branca,Sim,0,Brasília,137490,3,2,Não,663,6117,Não,0,0,0,0,1
386,Fernando Pereira,79,M,Branca,Sim,4,Goiânia,73408,0,4,Sim,471,7737,Sim,0,1,1,0,0
387,Carlos Ferreira,39,M,Parda,Sim,1,Fortaleza,237972,0,1,Não,649,37585,Sim,1,1,0,1,0
388,Ricardo Alves,68,M,Parda,Sim,3,Recife,234595,3,4,Não,330,58009,Sim,1,0,0,1,1
389,Juliana Alves,21,F,Amarela,Sim,1,Goiânia,50308,2,3,Não,611,23643,Não,0,1,0,1,0
390,Carolina Souza,74,F,Indígena,Não,2,Recife,123439,2,0,Sim,850,21921,Não,1,0,1,0,1
391,Ricardo Costa,37,M,Indígena,Não,1,São Paulo,34623,2,1,Não,732,16556,Sim,1,0,0,1,1
392,Fernando Rodrigues,54,M,Branca,Não,2,Porto Alegre,299596,1,2,Não,591,36692,Não,1,1,0,0,0
393,Carolina Santos,27,F,Amarela,Não,0,Rio de Janeiro,52607,3,1,Não,519,14619,Sim,1,0,0,0,0
394,Fernanda Pereira,58,F,Amarela,Não,3,Recife,105376,1,4,Sim,796,46605,Não,1,0,0,1,1
395,Maria Oliveira,78,F,Indígena,Não,0,Goiânia,234234,0,0,Não,596,5279,Sim,1,1,0,1,1
396,Carlos Gomes,44,M,Branca,Não,2,Porto Alegre,115985,3,0,Sim,657,4427,Sim,1,0,1,0,0
397,Fernanda Oliveira,66,F,Parda,Não,3,Fortaleza,98109,2,0,Não,696,15258,Não,1,1,0,1,1
398,Carlos Silva,54,M,Preta,Sim,4,Rio de Janeiro,120887,0,4,Sim,787,32940,Sim,1,0,1,1,0
399,Eduardo Pereira,23,M,Indígena,Não,3,Goiânia,43584,3,0,Não,747,5914,Não,1,0,0,1,0
400,Antônio Oliveira,29,M,Preta,Sim,1,Curitiba,233530,1,0,Não,485,3561,Sim,1,1,1,0,1
401,João Souza,33,M,Indígena,Sim,3,Brasília,284462,3,0,Não,362,83449,Não,1,1,1,0,0
402,Antônio Costa,79,M,Indígena,Sim,1,Brasília,85835,2,4,Não,756,5499,Sim,1,1,0,1,1
403,Laura Pereira,20,F,Branca,Não,4,Curitiba,107756,0,0,Não,579,39181,Não,0,1,0,0,0
404,Maria Oliveira,65,F,Indígena,Sim,2,Rio de Janeiro,227253,0,1,Não,742,27636,Não,0,0,0,0,0
405,Patrícia Ferreira,39,F,Parda,Não,4,Salvador,28322,1,5,Sim,787,70,Sim,1,0,0,0,0
406,Pedro Costa,19,M,Amarela,Sim,2,Recife,207677,3,1,Sim,427,60646,Não,0,1,1,1,1
407,Patrícia Santos,70,F,Indígena,Não,1,Porto Alegre,278897,2,0,Não,804,54810,Sim,1,0,0,0,1
408,Juliana Costa,30,F,Indígena,Sim,0,Goiânia,87238,0,1,Não,533,34280,Não,1,0,0,0,0
409,Laura Pereira,18,F,Amarela,Sim,2,Recife,233320,2,0,Não,807,47378,Sim,0,1,0,1,1
410,Luiz Souza,39,M,Branca,Sim,1,Recife,59028,1,1,Sim,637,10184,Sim,1,1,1,0,0
411,Camila Souza,24,F,Amarela,Sim,2,São Paulo,194896,1,0,Não,397,81965,Não,1,1,1,1,1
412,Carlos Silva,76,M,Amarela,Sim,2,Goiânia,246408,0,0,Sim,353,38655,Não,1,1,1,0,0
413,Fernando Alves,47,M,Amarela,Sim,2,São Paulo,258066,2,4,Sim,410,13459,Sim,1,1,0,1,1
414,Beatriz Alves,48,F,Indígena,Não,1,Porto Alegre,92180,0,0,Sim,619,38307,Não,1,0,1,1,0
415,Carlos Pereira,37,M,Indígena,Não,2,Salvador,24237,1,0,Sim,819,9166,Sim,1,1,1,0,0
416,Patrícia Pereira,62,F,Amarela,Não,4,Goiânia,195982,2,3,Não,466,13742,Não,0,0,0,0,1
417,Fernando Gomes,31,M,Parda,Não,2,Recife,127644,3,1,Sim,671,648,Sim,1,0,1,1,0
418,Maria Silva,30,F,Parda,Não,1,Porto Alegre,157362,1,2,Sim,482,25688,Sim,1,1,1,0,1
419,Paulo Souza,37,M,Amarela,Sim,2,Salvador,109841,3,5,Sim,421,9465,Sim,1,1,1,1,0
420,João Gomes,55,M,Parda,Não,1,Salvador,149589,0,5,Não,429,66619,Não,1,1,0,0,1
421,Laura Ferreira,49,F,Indígena,Não,1,Salvador,216020,3,5,Não,785,35171,Não,1,0,0,1,0
422,Patrícia Alves,31,F,Preta,Não,3,Goiânia,102422,2,2,Sim,437,49258,Sim,1,0,1,1,0
423,Amanda Pereira,47,F,Amarela,Não,2,Fortaleza,186210,2,3,Sim,483,57892,Sim,1,1,0,1,1
424,Antônio Souza,24,M,Branca,Sim,2,São Paulo,125018,2,1,Não,556,19838,Não,1,0,1,0,0
425,Maria Rodrigues,36,F,Preta,Não,3,Goiânia,26234,3,5,Sim,707,3728,Sim,1,1,1,1,0
426,Carolina Ferreira,68,F,Branca,Não,1,Recife,238988,1,3,Não,330,49112,Sim,1,1,0,1,0
427,Beatriz Souza,44,F,Amarela,Não,4,Curitiba,190959,0,4,Sim,442,20144,Não,1,0,0,0,1
428,Patrícia Alves,22,F,Indígena,Não,1,Fortaleza,76957,2,4,Não,611,6110,Sim,1,0,1,0,0
429,Miguel Santos,76,M,Amarela,Não,1,Porto Alegre,172623,0,3,Sim,677,67964,Sim,1,0,1,1,1
430,Carolina Santos,42,F,Parda,Sim,1,Curitiba,246597,3,1,Não,507,65860,Não,1,1,1,1,1
431,Ricardo Ferreira,76,M,Indígena,Não,3,Fortaleza,40491,0,2,Não,655,9746,Não,1,0,1,1,0
432,Carolina Alves,76,F,Parda,Sim,3,São Paulo,145669,1,2,Não,368,28476,Não,1,0,1,1,0
433,Amanda Pereira,28,F,Preta,Sim,4,São Paulo,262308,0,0,Não,690,90087,Não,0,1,1,1,0
434,Carolina Pereira,47,F,Branca,Sim,4,Porto Alegre,249493,1,3,Não,465,22359,Sim,1,1,1,0,1
435,Antônio Oliveira,46,M,Preta,Sim,1,São Paulo,299077,1,3,Sim,835,26946,Não,1,1,1,1,1
436,Miguel Ferreira,76,M,Parda,Sim,0,São Paulo,241083,0,0,Não,496,89123,Sim,1,0,0,0,1
437,João Alves,50,M,Branca,Não,2,Brasília,119377,1,4,Não,738,7917,Sim,1,1,1,1,1
438,Patrícia Pereira,32,F,Branca,Não,4,Salvador,43036,0,1,Não,608,19623,Não,0,1,0,0,0
439,Antônio Santos,56,M,Preta,Não,1,Salvador,111923,2,5,Não,369,21961,Sim,1,0,0,0,1
440,Miguel Silva,57,M,Branca,Não,1,Recife,147688,0,0,Sim,683,65369,Não,1,1,0,1,0
441,Beatriz Oliveira,35,F,Preta,Sim,4,Recife,171233,0,1,Não,650,31752,Sim,1,0,0,1,0
442,Eduardo Alves,51,M,Preta,Sim,3,São Paulo,53877,3,0,Sim,353,20786,Sim,0,1,1,0,0
443,Miguel Costa,23,M,Amarela,Não,2,Belo Horizonte,123565,1,3,Sim,554,19864,Não,1,0,1,0,0
444,Amanda Alves,28,F,Amarela,Não,3,Brasília,247242,1,3,Sim,690,56019,Sim,1,0,1,1,0
445,Amanda Pereira,37,F,Amarela,Não,3,Brasília,272100,0,2,Sim,780,51305,Sim,0,1,0,0,1
446,Amanda Alves,80,F,Preta,Não,3,Curitiba,57347,3,0,Sim,694,18533,Sim,1,0,1,0,0
447,Beatriz Silva,59,F,Amarela,Não,1,Porto Alegre,270465,0,2,Sim,451,68506,Não,0,1,1,0,0
448,João Santos,67,M,Branca,Não,3,Goiânia,62125,1,3,Sim,737,8286,Não,1,0,0,1,0
449,Pedro Gomes,67,M,Preta,Sim,2,Porto Alegre,228651,2,0,Sim,803,206,Sim,1,0,1,0,0
450,Carlos Ferreira,29,M,Parda,Sim,3,Belo Horizonte,283514,0,3,Sim,490,52675,Sim,1,0,1,0,0
451,Fernanda Santos,73,F,Parda,Sim,2,Rio de Janeiro,218038,0,2,Sim,650,3888,Sim,1,0,1,1,0
452,Eduardo Silva,24,M,Parda,Sim,3,Goiânia,292668,2,3,Não,645,112578,Não,1,0,0,0,0
453,Amanda Gomes,21,F,Preta,Não,0,São Paulo,259557,3,5,Sim,326,78893,Sim,0,1,0,0,1
454,Laura Alves,60,F,Parda,Sim,2,São Paulo,208851,0,5,Não,754,30612,Não,1,0,1,1,0
455,Ana Alves,36,F,Indígena,Sim,1,Brasília,284574,0,1,Não,389,78996,Não,1,1,1,0,1
456,Carlos Santos,24,M,Amarela,Sim,1,Salvador,221059,2,1,Não,787,87897,Sim,1,0,0,1,0
457,Patrícia Gomes,67,F,Indígena,Sim,2,Recife,220094,3,1,Sim,565,15163,Não,1,1,0,0,0
458,Eduardo Ferreira,26,M,Preta,Não,4,São Paulo,182948,0,4,Sim,697,55535,Não,1,0,0,1,0
